piece_id,composer,annotator,hand,seq_pos,midi,pitch_class,is_black,prev_interval,next_interval,is_chord,prev_finger,was_substitution,finger
012,Mozart,7,R,8,68,8,1,-1,0,0,3,0,2
012,Mozart,7,R,9,68,8,1,0,6,0,2,0,2
012,Mozart,7,R,10,74,2,0,6,-3,0,2,0,3
012,Mozart,7,R,11,71,11,0,-3,5,0,3,0,2
012,Mozart,7,R,12,76,4,0,5,0,0,2,0,4
012,Mozart,7,R,13,76,4,0,0,0,0,4,0,2
012,Mozart,7,R,14,76,4,0,0,0,0,2,0,3
012,Mozart,7,R,15,76,4,0,0,1,0,3,0,2
012,Mozart,7,R,16,77,5,0,1,-1,0,2,0,4
012,Mozart,7,R,17,76,4,0,-1,-2,0,4,0,3
012,Mozart,7,R,18,74,2,0,-2,-2,0,3,0,2
012,Mozart,7,R,19,72,0,0,-2,-1,0,2,0,1
012,Mozart,7,R,20,71,11,0,-1,-2,0,1,0,3
012,Mozart,7,R,21,69,9,0,-2,0,0,3,0,2
012,Mozart,7,R,22,69,9,0,0,-1,0,2,0,3
012,Mozart,7,R,23,68,8,1,-1,0,0,3,0,2
012,Mozart,7,R,24,68,8,1,0,6,0,2,0,2
012,Mozart,7,R,25,74,2,0,6,-3,0,2,0,4
012,Mozart,7,R,26,71,11,0,-3,1,0,4,0,2
012,Mozart,7,R,27,72,0,0,1,4,1,2,0,3
012,Mozart,7,R,28,76,4,0,4,-7,1,3,0,5
012,Mozart,7,R,29,69,9,0,-7,3,1,5,0,1
012,Mozart,7,R,30,72,0,0,3,0,1,1,0,3
012,Mozart,7,R,31,72,0,0,0,4,1,3,0,3
012,Mozart,7,R,32,76,4,0,4,-7,1,3,0,5
012,Mozart,7,R,33,69,9,0,-7,3,1,5,0,1
012,Mozart,7,R,34,72,0,0,3,-1,1,1,0,3
012,Mozart,7,R,35,71,11,0,-1,3,1,3,0,2
012,Mozart,7,R,36,74,2,0,3,-2,1,2,0,4
012,Mozart,7,R,37,72,0,0,-2,4,1,4,0,3
012,Mozart,7,R,38,76,4,0,4,-3,1,3,0,5
012,Mozart,7,R,39,73,1,1,-3,3,1,5,0,2
012,Mozart,7,R,40,76,4,0,3,-2,1,2,0,4
012,Mozart,7,R,41,74,2,0,-2,3,1,4,0,3
012,Mozart,7,R,42,77,5,0,3,-10,1,3,0,5
012,Mozart,7,R,43,67,7,0,-10,4,1,5,0,1
012,Mozart,7,R,44,71,11,0,4,-2,1,1,0,3
012,Mozart,7,R,45,69,9,0,-2,3,1,3,0,2
012,Mozart,7,R,46,72,0,0,3,-1,1,2,0,4
012,Mozart,7,R,47,71,11,0,-1,3,1,4,0,3
012,Mozart,7,R,48,74,2,0,3,-3,1,3,0,5
012,Mozart,7,R,49,71,11,0,-3,4,1,5,0,2
012,Mozart,7,R,50,75,3,1,4,-3,1,2,0,4
012,Mozart,7,R,51,72,0,0,-3,4,1,4,0,3
012,Mozart,7,R,52,76,4,0,4,-11,1,3,0,5
012,Mozart,7,R,53,65,5,0,-11,4,1,5,0,1
012,Mozart,7,R,54,69,9,0,4,-1,1,1,0,3
012,Mozart,7,R,55,68,8,1,-1,3,1,3,0,2
012,Mozart,7,R,56,71,11,0,3,-2,1,2,0,4
012,Mozart,7,R,57,69,9,0,-2,3,1,4,0,3
012,Mozart,7,R,58,72,0,0,3,0,1,3,0,5
012,Mozart,7,R,59,72,0,0,0,-1,0,5,0,2
012,Mozart,7,R,60,71,11,0,-1,6,0,2,0,1
012,Mozart,7,R,61,77,5,0,6,-3,0,1,0,5
012,Mozart,7,R,62,74,2,0,-3,-2,0,5,0,3
012,Mozart,7,R,63,72,0,0,-2,4,0,3,0,2
012,Mozart,7,R,64,76,4,0,4,-2,0,2,0,4
012,Mozart,7,R,65,74,2,0,-2,-3,0,4,0,3
012,Mozart,7,R,66,71,11,0,-3,4,0,3,0,1
012,Mozart,7,R,67,75,3,1,4,1,0,1,0,2
012,Mozart,7,R,68,76,4,0,1,0,0,2,0,3
012,Mozart,7,R,69,76,4,0,0,0,0,3,0,2
012,Mozart,7,R,70,76,4,0,0,0,0,2,0,3
012,Mozart,7,R,71,76,4,0,0,1,0,3,0,2
012,Mozart,7,R,72,77,5,0,1,-1,0,2,0,4
012,Mozart,7,R,73,76,4,0,-1,-2,0,4,0,3
012,Mozart,7,R,74,74,2,0,-2,-2,0,3,0,2
012,Mozart,7,R,75,72,0,0,-2,-1,0,2,0,1
012,Mozart,7,R,76,71,11,0,-1,-2,0,1,0,3
012,Mozart,7,R,77,69,9,0,-2,0,0,3,0,2
012,Mozart,7,R,78,69,9,0,0,-1,0,2,0,3
012,Mozart,7,R,79,68,8,1,-1,0,0,3,0,2
012,Mozart,7,R,80,68,8,1,0,0,0,2,0,3
012,Mozart,7,R,81,68,8,1,0,6,0,3,0,2
012,Mozart,7,R,82,74,2,0,6,-3,0,2,0,5
012,Mozart,7,R,83,71,11,0,-3,5,0,5,0,2
012,Mozart,7,R,84,76,4,0,5,0,0,2,0,5
012,Mozart,7,R,85,76,4,0,0,0,0,5,0,4
012,Mozart,7,R,86,76,4,0,0,-1,0,4,0,3
012,Mozart,7,R,87,75,3,1,-1,1,0,3,0,2
012,Mozart,7,R,88,76,4,0,1,1,0,2,0,3
012,Mozart,7,R,89,77,5,0,1,-1,0,3,0,4
012,Mozart,7,R,90,76,4,0,-1,-2,0,4,0,3
012,Mozart,7,R,91,74,2,0,-2,-2,0,3,0,2
012,Mozart,7,R,92,72,0,0,-2,-1,0,2,0,1
012,Mozart,7,R,93,71,11,0,-1,-2,0,1,0,2
012,Mozart,7,R,94,69,9,0,-2,3,0,2,0,1
012,Mozart,7,R,95,72,0,0,3,-2,0,1,0,3
012,Mozart,7,R,96,70,10,1,-2,0,0,3,0,2
012,Mozart,7,R,97,70,10,1,0,6,0,2,0,2
012,Mozart,7,R,98,76,4,0,6,3,0,2,0,1
012,Mozart,7,R,99,79,7,0,3,3,0,1,0,2
012,Mozart,7,R,100,82,10,1,3,0,0,2,0,3
012,Mozart,7,R,101,82,10,1,0,-1,0,3,0,4
012,Mozart,7,R,102,81,9,0,-1,-4,0,4,0,3
012,Mozart,7,R,103,77,5,0,-4,-3,0,3,0,2
012,Mozart,7,R,104,74,2,0,-3,0,0,2,0,1
012,Mozart,7,R,105,74,2,0,0,-1,0,1,0,3
012,Mozart,7,R,106,73,1,1,-1,3,0,3,0,2
012,Mozart,7,R,107,76,4,0,3,3,0,2,0,3
012,Mozart,7,R,108,79,7,0,3,0,0,3,0,5
012,Mozart,7,R,109,79,7,0,0,-1,0,5,0,4
012,Mozart,7,R,110,78,6,1,-1,-1,0,4,0,3
012,Mozart,7,R,111,77,5,0,-1,-2,0,3,0,3
012,Mozart,7,R,112,75,3,1,-2,1,0,3,0,2
012,Mozart,7,R,113,76,4,0,1,0,0,2,0,3
012,Mozart,7,R,114,76,4,0,0,-2,0,3,0,3
012,Mozart,7,R,115,74,2,0,-2,0,0,3,0,2
012,Mozart,7,R,116,74,2,0,0,2,0,2,0,2
012,Mozart,7,R,117,76,4,0,2,-2,0,2,0,3
012,Mozart,7,R,118,74,2,0,-2,0,0,3,0,2
012,Mozart,7,R,119,74,2,0,0,-2,0,2,0,3
012,Mozart,7,R,120,72,0,0,-2,-1,0,3,0,2
012,Mozart,7,R,121,71,11,0,-1,1,0,2,0,1
012,Mozart,7,R,122,72,0,0,1,-1,0,1,0,2
012,Mozart,7,R,123,71,11,0,-1,8,0,2,0,1
012,Mozart,7,R,124,79,7,0,8,0,0,1,0,3
012,Mozart,7,R,125,79,7,0,0,0,0,3,0,2
012,Mozart,7,R,126,79,7,0,0,0,0,2,0,3
012,Mozart,7,R,127,79,7,0,0,0,0,3,0,3
012,Mozart,7,L,0,57,9,0,0,3,1,0,0,5
012,Mozart,7,L,1,60,0,0,3,4,1,5,0,3
012,Mozart,7,L,2,64,4,0,4,-7,1,3,0,1
012,Mozart,7,L,3,57,9,0,-7,3,1,1,0,5
012,Mozart,7,L,4,60,0,0,3,4,1,5,0,3
012,Mozart,7,L,5,64,4,0,4,-7,1,3,0,1
012,Mozart,7,L,6,57,9,0,-7,3,1,1,0,5
012,Mozart,7,L,7,60,0,0,3,4,1,5,0,3
012,Mozart,7,L,8,64,4,0,4,-7,1,3,0,1
012,Mozart,7,L,9,57,9,0,-7,3,1,1,0,5
012,Mozart,7,L,10,60,0,0,3,4,1,5,0,3
012,Mozart,7,L,11,64,4,0,4,-7,1,3,0,1
012,Mozart,7,L,12,57,9,0,-7,3,1,1,0,5
012,Mozart,7,L,13,60,0,0,3,4,1,5,0,3
012,Mozart,7,L,14,64,4,0,4,-7,1,3,0,1
012,Mozart,7,L,15,57,9,0,-7,3,1,1,0,5
012,Mozart,7,L,16,60,0,0,3,4,1,5,0,3
012,Mozart,7,L,17,64,4,0,4,-7,1,3,0,1
012,Mozart,7,L,18,57,9,0,-7,3,1,1,0,5
012,Mozart,7,L,19,60,0,0,3,4,1,5,0,3
012,Mozart,7,L,20,64,4,0,4,-7,1,3,0,1
012,Mozart,7,L,21,57,9,0,-7,3,1,1,0,5
012,Mozart,7,L,22,60,0,0,3,4,1,5,0,3
012,Mozart,7,L,23,64,4,0,4,-7,1,3,0,1
012,Mozart,7,L,24,57,9,0,-7,2,1,1,0,5
012,Mozart,7,L,25,59,11,0,2,3,1,5,0,4
012,Mozart,7,L,26,62,2,0,3,2,1,4,0,2
012,Mozart,7,L,27,64,4,0,2,-7,1,2,0,1
012,Mozart,7,L,28,57,9,0,-7,2,1,1,0,5
012,Mozart,7,L,29,59,11,0,2,3,1,5,0,4
012,Mozart,7,L,30,62,2,0,3,2,1,4,0,2
012,Mozart,7,L,31,64,4,0,2,-7,1,2,0,1
012,Mozart,7,L,32,57,9,0,-7,2,1,1,0,5
012,Mozart,7,L,33,59,11,0,2,3,1,5,0,4
012,Mozart,7,L,34,62,2,0,3,2,1,4,0,2
012,Mozart,7,L,35,64,4,0,2,-7,1,2,0,1
012,Mozart,7,L,36,57,9,0,-7,2,1,1,0,5
012,Mozart,7,L,37,59,11,0,2,3,1,5,0,4
012,Mozart,7,L,38,62,2,0,3,2,1,4,0,2
012,Mozart,7,L,39,64,4,0,2,-7,1,2,0,1
012,Mozart,7,L,40,57,9,0,-7,2,1,1,0,5
012,Mozart,7,L,41,59,11,0,2,3,1,5,0,4
012,Mozart,7,L,42,62,2,0,3,2,1,4,0,2
012,Mozart,7,L,43,64,4,0,2,-7,1,2,0,1
012,Mozart,7,L,44,57,9,0,-7,2,1,1,0,5
012,Mozart,7,L,45,59,11,0,2,3,1,5,0,4
012,Mozart,7,L,46,62,2,0,3,2,1,4,0,2
012,Mozart,7,L,47,64,4,0,2,-7,1,2,0,1
012,Mozart,7,L,48,57,9,0,-7,2,1,1,0,5
012,Mozart,7,L,49,59,11,0,2,3,1,5,0,4
012,Mozart,7,L,50,62,2,0,3,2,1,4,0,2
012,Mozart,7,L,51,64,4,0,2,-7,1,2,0,1
012,Mozart,7,L,52,57,9,0,-7,2,1,1,0,5
012,Mozart,7,L,53,59,11,0,2,3,1,5,0,4
012,Mozart,7,L,54,62,2,0,3,2,1,4,0,2
012,Mozart,7,L,55,64,4,0,2,-7,1,2,0,1
012,Mozart,7,L,56,57,9,0,-7,3,1,1,0,5
012,Mozart,7,L,57,60,0,0,3,4,1,5,0,3
012,Mozart,7,L,58,64,4,0,4,-7,1,3,0,1
012,Mozart,7,L,59,57,9,0,-7,3,1,1,0,5
012,Mozart,7,L,60,60,0,0,3,4,1,5,0,3
012,Mozart,7,L,61,64,4,0,4,-7,1,3,0,1
012,Mozart,7,L,62,57,9,0,-7,3,1,1,0,5
012,Mozart,7,L,63,60,0,0,3,4,1,5,0,3
012,Mozart,7,L,64,64,4,0,4,-7,1,3,0,1
012,Mozart,7,L,65,57,9,0,-7,3,1,1,0,5
012,Mozart,7,L,66,60,0,0,3,4,1,5,0,3
012,Mozart,7,L,67,64,4,0,4,-7,1,3,0,1
012,Mozart,7,L,68,57,9,0,-7,3,1,1,0,5
012,Mozart,7,L,69,60,0,0,3,4,1,5,0,3
012,Mozart,7,L,70,64,4,0,4,-7,1,3,0,1
012,Mozart,7,L,71,57,9,0,-7,3,1,1,0,5
012,Mozart,7,L,72,60,0,0,3,4,1,5,0,3
012,Mozart,7,L,73,64,4,0,4,-7,1,3,0,1
012,Mozart,7,L,74,57,9,0,-7,3,1,1,0,5
012,Mozart,7,L,75,60,0,0,3,4,1,5,0,3
012,Mozart,7,L,76,64,4,0,4,-7,1,3,0,1
012,Mozart,7,L,77,57,9,0,-7,3,1,1,0,5
012,Mozart,7,L,78,60,0,0,3,4,1,5,0,3
012,Mozart,7,L,79,64,4,0,4,-7,1,3,0,1
012,Mozart,7,L,80,57,9,0,-7,2,1,1,0,5
012,Mozart,7,L,81,59,11,0,2,3,1,5,0,4
012,Mozart,7,L,82,62,2,0,3,2,1,4,0,2
012,Mozart,7,L,83,64,4,0,2,-7,1,2,0,1
012,Mozart,7,L,84,57,9,0,-7,2,1,1,0,5
012,Mozart,7,L,85,59,11,0,2,3,1,5,0,4
012,Mozart,7,L,86,62,2,0,3,2,1,4,0,2
012,Mozart,7,L,87,64,4,0,2,-7,1,2,0,1
012,Mozart,7,L,88,57,9,0,-7,2,1,1,0,5
012,Mozart,7,L,89,59,11,0,2,3,1,5,0,4
012,Mozart,7,L,90,62,2,0,3,2,1,4,0,2
012,Mozart,7,L,91,64,4,0,2,-7,1,2,0,1
012,Mozart,7,L,92,57,9,0,-7,2,1,1,0,5
012,Mozart,7,L,93,59,11,0,2,3,1,5,0,4
012,Mozart,7,L,94,62,2,0,3,2,1,4,0,2
012,Mozart,7,L,95,64,4,0,2,-7,1,2,0,1
012,Mozart,7,L,96,57,9,0,-7,2,1,1,0,5
012,Mozart,7,L,97,59,11,0,2,3,1,5,0,4
012,Mozart,7,L,98,62,2,0,3,2,1,4,0,2
012,Mozart,7,L,99,64,4,0,2,-7,1,2,0,1
012,Mozart,7,L,100,57,9,0,-7,2,1,1,0,5
012,Mozart,7,L,101,59,11,0,2,3,1,5,0,4
012,Mozart,7,L,102,62,2,0,3,2,1,4,0,2
012,Mozart,7,L,103,64,4,0,2,-7,1,2,0,1
012,Mozart,7,L,104,57,9,0,-7,2,1,1,0,5
012,Mozart,7,L,105,59,11,0,2,3,1,5,0,4
012,Mozart,7,L,106,62,2,0,3,2,1,4,0,2
012,Mozart,7,L,107,64,4,0,2,-7,1,2,0,1
012,Mozart,7,L,108,57,9,0,-7,2,1,1,0,5
012,Mozart,7,L,109,59,11,0,2,3,1,5,0,4
012,Mozart,7,L,110,62,2,0,3,2,1,4,0,2
012,Mozart,7,L,111,64,4,0,2,-7,1,2,0,1
012,Mozart,7,L,112,57,9,0,-7,3,1,1,0,5
012,Mozart,7,L,113,60,0,0,3,4,1,5,0,3
012,Mozart,7,L,114,64,4,0,4,-7,1,3,0,1
012,Mozart,7,L,115,57,9,0,-7,-5,0,1,0,1
012,Mozart,7,L,116,52,4,0,-5,-4,0,1,0,2
012,Mozart,7,L,117,48,0,0,-4,-3,0,2,0,3
012,Mozart,7,L,118,45,9,0,-3,8,0,3,0,5
012,Mozart,7,L,119,53,5,0,8,4,1,5,0,5
012,Mozart,7,L,120,57,9,0,4,3,1,5,0,4
012,Mozart,7,L,121,60,0,0,3,2,1,4,0,2
012,Mozart,7,L,122,62,2,0,2,-7,1,2,0,1
012,Mozart,7,L,123,55,7,0,-7,4,1,1,0,5
012,Mozart,7,L,124,59,11,0,4,3,1,5,0,3
012,Mozart,7,L,125,62,2,0,3,-10,1,3,0,1
012,Mozart,7,L,126,52,4,0,-10,3,1,1,0,5
012,Mozart,7,L,127,55,7,0,3,4,1,5,0,4
012,Mozart,7,L,128,59,11,0,4,1,1,4,0,2
012,Mozart,7,L,129,60,0,0,1,-7,1,2,0,1
012,Mozart,7,L,130,53,5,0,-7,4,1,1,0,5
012,Mozart,7,L,131,57,9,0,4,3,1,5,0,3
012,Mozart,7,L,132,60,0,0,3,-10,1,3,0,1
012,Mozart,7,L,133,50,2,0,-10,3,1,1,0,5
012,Mozart,7,L,134,53,5,0,3,6,1,5,0,3
012,Mozart,7,L,135,59,11,0,6,-7,1,3,0,1
012,Mozart,7,L,136,52,4,0,-7,5,1,1,0,5
012,Mozart,7,L,137,57,9,0,5,3,1,5,0,2
012,Mozart,7,L,138,60,0,0,3,-8,1,2,0,1
012,Mozart,7,L,139,52,4,0,-8,4,1,1,0,5
012,Mozart,7,L,140,56,8,1,4,3,1,5,0,3
012,Mozart,7,L,141,59,11,0,3,-2,1,3,0,1
012,Mozart,7,L,142,57,9,0,-2,3,1,1,0,5
012,Mozart,7,L,143,60,0,0,3,4,1,5,0,3
012,Mozart,7,L,144,64,4,0,4,-7,1,3,0,1
012,Mozart,7,L,145,57,9,0,-7,3,1,1,0,5
012,Mozart,7,L,146,60,0,0,3,4,1,5,0,3
012,Mozart,7,L,147,64,4,0,4,-7,1,3,0,1
012,Mozart,7,L,148,57,9,0,-7,3,1,1,0,5
012,Mozart,7,L,149,60,0,0,3,4,1,5,0,3
012,Mozart,7,L,150,64,4,0,4,-7,1,3,0,1
012,Mozart,7,L,151,57,9,0,-7,3,1,1,0,5
012,Mozart,7,L,152,60,0,0,3,4,1,5,0,3
012,Mozart,7,L,153,64,4,0,4,-7,1,3,0,1
012,Mozart,7,L,154,57,9,0,-7,3,1,1,0,5
012,Mozart,7,L,155,60,0,0,3,4,1,5,0,3
012,Mozart,7,L,156,64,4,0,4,-7,1,3,0,1
012,Mozart,7,L,157,57,9,0,-7,3,1,1,0,5
012,Mozart,7,L,158,60,0,0,3,4,1,5,0,3
012,Mozart,7,L,159,64,4,0,4,-7,1,3,0,1
012,Mozart,7,L,160,57,9,0,-7,3,1,1,0,5
012,Mozart,7,L,161,60,0,0,3,4,1,5,0,3
012,Mozart,7,L,162,64,4,0,4,-7,1,3,0,1
012,Mozart,7,L,163,57,9,0,-7,3,1,1,0,5
012,Mozart,7,L,164,60,0,0,3,4,1,5,0,3
012,Mozart,7,L,165,64,4,0,4,-7,1,3,0,1
012,Mozart,7,L,166,57,9,0,-7,2,1,1,0,5
012,Mozart,7,L,167,59,11,0,2,3,1,5,0,4
012,Mozart,7,L,168,62,2,0,3,3,1,4,0,2
012,Mozart,7,L,169,65,5,0,3,-8,1,2,0,1
012,Mozart,7,L,170,57,9,0,-8,2,1,1,0,5
012,Mozart,7,L,171,59,11,0,2,3,1,5,0,4
012,Mozart,7,L,172,62,2,0,3,3,1,4,0,2
012,Mozart,7,L,173,65,5,0,3,-8,1,2,0,1
012,Mozart,7,L,174,57,9,0,-8,2,1,1,0,5
012,Mozart,7,L,175,59,11,0,2,3,1,5,0,4
012,Mozart,7,L,176,62,2,0,3,3,1,4,0,2
012,Mozart,7,L,177,65,5,0,3,-8,1,2,0,1
012,Mozart,7,L,178,57,9,0,-8,2,1,1,0,5
012,Mozart,7,L,179,59,11,0,2,3,1,5,0,4
012,Mozart,7,L,180,62,2,0,3,3,1,4,0,2
012,Mozart,7,L,181,65,5,0,3,-8,1,2,0,1
012,Mozart,7,L,182,57,9,0,-8,2,1,1,0,5
012,Mozart,7,L,183,59,11,0,2,3,1,5,0,4
012,Mozart,7,L,184,62,2,0,3,3,1,4,0,2
012,Mozart,7,L,185,65,5,0,3,-8,1,2,0,1
012,Mozart,7,L,186,57,9,0,-8,2,1,1,0,5
012,Mozart,7,L,187,59,11,0,2,3,1,5,0,4
012,Mozart,7,L,188,62,2,0,3,3,1,4,0,2
012,Mozart,7,L,189,65,5,0,3,-8,1,2,0,1
012,Mozart,7,L,190,57,9,0,-8,2,1,1,0,5
012,Mozart,7,L,191,59,11,0,2,3,1,5,0,4
012,Mozart,7,L,192,62,2,0,3,3,1,4,0,2
012,Mozart,7,L,193,65,5,0,3,-8,1,2,0,1
012,Mozart,7,L,194,57,9,0,-8,2,1,1,0,5
012,Mozart,7,L,195,59,11,0,2,3,1,5,0,4
012,Mozart,7,L,196,62,2,0,3,3,1,4,0,2
012,Mozart,7,L,197,65,5,0,3,-8,1,2,0,1
012,Mozart,7,L,198,57,9,0,-8,3,1,1,0,5
012,Mozart,7,L,199,60,0,0,3,4,1,5,0,3
012,Mozart,7,L,200,64,4,0,4,-7,1,3,0,1
012,Mozart,7,L,201,57,9,0,-7,3,1,1,0,5
012,Mozart,7,L,202,60,0,0,3,4,1,5,0,3
012,Mozart,7,L,203,64,4,0,4,-7,1,3,0,1
012,Mozart,7,L,204,57,9,0,-7,3,1,1,0,5
012,Mozart,7,L,205,60,0,0,3,4,1,5,0,3
012,Mozart,7,L,206,64,4,0,4,-7,1,3,0,1
012,Mozart,7,L,207,57,9,0,-7,3,1,1,0,5
012,Mozart,7,L,208,60,0,0,3,4,1,5,0,3
012,Mozart,7,L,209,64,4,0,4,-7,1,3,0,1
012,Mozart,7,L,210,57,9,0,-7,3,1,1,0,5
012,Mozart,7,L,211,60,0,0,3,4,1,5,0,3
012,Mozart,7,L,212,64,4,0,4,-7,1,3,0,1
012,Mozart,7,L,213,57,9,0,-7,3,1,1,0,5
012,Mozart,7,L,214,60,0,0,3,4,1,5,0,3
012,Mozart,7,L,215,64,4,0,4,-7,1,3,0,1
012,Mozart,7,L,216,57,9,0,-7,3,1,1,0,5
012,Mozart,7,L,217,60,0,0,3,4,1,5,0,3
012,Mozart,7,L,218,64,4,0,4,-7,1,3,0,1
012,Mozart,7,L,219,57,9,0,-7,3,1,1,0,5
012,Mozart,7,L,220,60,0,0,3,4,1,5,0,3
012,Mozart,7,L,221,64,4,0,4,-9,1,3,0,1
012,Mozart,7,L,222,55,7,0,-9,3,1,1,0,5
012,Mozart,7,L,223,58,10,1,3,2,1,5,0,3
012,Mozart,7,L,224,60,0,0,2,4,1,3,0,2
012,Mozart,7,L,225,64,4,0,4,-9,1,2,0,1
012,Mozart,7,L,226,55,7,0,-9,3,1,1,0,5
012,Mozart,7,L,227,58,10,1,3,2,1,5,0,3
012,Mozart,7,L,228,60,0,0,2,4,1,3,0,2
012,Mozart,7,L,229,64,4,0,4,-9,1,2,0,1
012,Mozart,7,L,230,55,7,0,-9,3,1,1,0,5
012,Mozart,7,L,231,58,10,1,3,2,1,5,0,3
012,Mozart,7,L,232,60,0,0,2,4,1,3,0,2
012,Mozart,7,L,233,64,4,0,4,-9,1,2,0,1
012,Mozart,7,L,234,55,7,0,-9,3,1,1,0,5
012,Mozart,7,L,235,58,10,1,3,2,1,5,0,3
012,Mozart,7,L,236,60,0,0,2,4,1,3,0,2
012,Mozart,7,L,237,64,4,0,4,-9,1,2,0,1
012,Mozart,7,L,238,55,7,0,-9,3,1,1,0,5
012,Mozart,7,L,239,58,10,1,3,2,1,5,0,3
012,Mozart,7,L,240,60,0,0,2,4,1,3,0,2
012,Mozart,7,L,241,64,4,0,4,-9,1,2,0,1
012,Mozart,7,L,242,55,7,0,-9,3,1,1,0,5
012,Mozart,7,L,243,58,10,1,3,2,1,5,0,3
012,Mozart,7,L,244,60,0,0,2,4,1,3,0,2
012,Mozart,7,L,245,64,4,0,4,-9,1,2,0,1
012,Mozart,7,L,246,55,7,0,-9,3,1,1,0,5
012,Mozart,7,L,247,58,10,1,3,2,1,5,0,3
012,Mozart,7,L,248,60,0,0,2,4,1,3,0,2
012,Mozart,7,L,249,64,4,0,4,-9,1,2,0,1
012,Mozart,7,L,250,55,7,0,-9,3,1,1,0,5
012,Mozart,7,L,251,58,10,1,3,2,1,5,0,3
012,Mozart,7,L,252,60,0,0,2,4,1,3,0,2
012,Mozart,7,L,253,64,4,0,4,-11,1,2,0,1
012,Mozart,7,L,254,53,5,0,-11,7,1,1,0,5
012,Mozart,7,L,255,60,0,0,7,5,1,5,0,2
012,Mozart,7,L,256,65,5,0,5,-12,1,2,0,1
012,Mozart,7,L,257,53,5,0,-12,7,1,1,0,5
012,Mozart,7,L,258,60,0,0,7,5,1,5,0,2
012,Mozart,7,L,259,65,5,0,5,-12,1,2,0,1
012,Mozart,7,L,260,53,5,0,-12,4,1,1,0,5
012,Mozart,7,L,261,57,9,0,4,5,1,5,0,3
012,Mozart,7,L,262,62,2,0,5,-9,1,3,0,1
012,Mozart,7,L,263,53,5,0,-9,4,1,1,0,5
012,Mozart,7,L,264,57,9,0,4,5,1,5,0,3
012,Mozart,7,L,265,62,2,0,5,-10,1,3,0,1
012,Mozart,7,L,266,52,4,0,-10,3,1,1,0,5
012,Mozart,7,L,267,55,7,0,3,2,1,5,0,3
012,Mozart,7,L,268,57,9,0,2,-5,1,3,0,2
012,Mozart,7,L,269,52,4,0,-5,3,1,2,0,5
012,Mozart,7,L,270,55,7,0,3,2,1,5,0,3
012,Mozart,7,L,271,57,9,0,2,-5,1,3,0,2
012,Mozart,7,L,272,52,4,0,-5,5,1,2,0,5
012,Mozart,7,L,273,57,9,0,5,4,1,5,0,2
012,Mozart,7,L,274,61,1,1,4,-9,1,2,0,1
012,Mozart,7,L,275,52,4,0,-9,5,1,1,0,5
012,Mozart,7,L,276,57,9,0,5,4,1,5,0,2
012,Mozart,7,L,277,61,1,1,4,-11,1,2,0,1
012,Mozart,7,L,278,50,2,0,-11,7,1,1,0,5
012,Mozart,7,L,279,57,9,0,7,5,1,5,0,2
012,Mozart,7,L,280,62,2,0,5,-15,1,2,0,1
012,Mozart,7,L,281,47,11,0,-15,3,1,1,0,5
012,Mozart,7,L,282,50,2,0,3,5,1,5,0,3
012,Mozart,7,L,283,55,7,0,5,-7,1,3,0,1
012,Mozart,7,L,284,48,0,0,-7,7,1,1,0,5
012,Mozart,7,L,285,55,7,0,7,2,1,5,0,1
012,Mozart,7,L,286,57,9,0,2,3,1,1,0,2
012,Mozart,7,L,287,60,0,0,3,-7,1,2,0,1
012,Mozart,7,L,288,53,5,0,-7,4,0,1,0,3
012,Mozart,7,L,289,57,9,0,4,-4,0,3,0,1
012,Mozart,7,L,290,53,5,0,-4,4,0,1,0,3
012,Mozart,7,L,291,57,9,0,4,-4,0,3,0,1
012,Mozart,7,L,292,53,5,0,-4,4,0,1,0,3
012,Mozart,7,L,293,57,9,0,4,-3,0,3,0,1
012,Mozart,7,L,294,54,6,1,-3,3,0,1,0,2
012,Mozart,7,L,295,57,9,0,3,-2,0,2,0,1
012,Mozart,7,L,296,55,7,0,-2,7,0,1,0,5
012,Mozart,7,L,297,62,2,0,7,-3,0,5,0,1
012,Mozart,7,L,298,59,11,0,-3,3,0,1,0,3
012,Mozart,7,L,299,62,2,0,3,-7,0,3,0,1
012,Mozart,7,L,300,55,7,0,-7,7,0,1,0,5
012,Mozart,7,L,301,62,2,0,7,-3,0,5,0,1
012,Mozart,7,L,302,59,11,0,-3,3,0,1,0,3
012,Mozart,7,L,303,62,2,0,3,-7,0,3,0,1
012,Mozart,7,L,304,55,7,0,-7,8,0,1,0,5
012,Mozart,7,L,305,63,3,1,8,-3,0,5,0,1
012,Mozart,7,L,306,60,0,0,-3,3,0,1,0,2
012,Mozart,7,L,307,63,3,1,3,-8,0,2,0,1
012,Mozart,7,L,308,55,7,0,-8,10,0,1,0,5
012,Mozart,7,L,309,65,5,0,10,-3,0,5,0,1
012,Mozart,7,L,310,62,2,0,-3,3,0,1,0,2
012,Mozart,7,L,311,65,5,0,3,0,0,2,0,1
013,Mozart,1,R,0,79,7,0,0,0,0,0,0,5
013,Mozart,1,R,1,79,7,0,0,-2,0,5,0,5
013,Mozart,1,R,2,77,5,0,-2,-1,0,5,0,4
013,Mozart,1,R,3,76,4,0,-1,0,0,4,0,3
013,Mozart,1,R,4,76,4,0,0,-2,0,3,0,4
013,Mozart,1,R,5,74,2,0,-2,-2,0,4,0,3
013,Mozart,1,R,6,72,0,0,-2,-1,0,3,0,2
